Date,Adj Close (BNB),Volume (BNB),Adj Close (BTC),Volume (BTC),Adj Close (USDT),Volume (USDT),Adj Close (ETH),Volume (ETH)
15/04/2020,14.593927,425648054,6642.109863,32288311031,0.999529,40321714369,153.286896,14171753737
16/04/2020,15.70273,478820058,7116.804199,46783242377,1.002719,63213195169,172.157379,22910469236
17/04/2020,15.735083,396448352,7096.18457,32513423567,1.006742,43011919954,171.63858,16714684266
18/04/2020,16.593172,479760692,7257.665039,32447188386,1.000777,45234041690,186.914001,20160323443
19/04/2020,16.139933,402957217,7189.424805,31311210215,1.007704,44414316787,181.61496,19146038381
20/04/2020,15.085403,398870343,6881.958496,37747113936,1.004804,54458798119,172.297165,21266681335
21/04/2020,15.205772,390367736,6880.323242,32589741511,1.006456,42681951159,172.737701,16458767984
22/04/2020,15.69316,395820106,7117.20752,33249153866,1.000911,45471713945,182.599579,17994666395
23/04/2020,16.006208,446947832,7429.724609,43500782316,0.997692,56696647551,185.028671,21275740032
24/04/2020,16.016418,375266800,7550.900879,34636526286,1.007932,45214285339,189.236938,16788555028
25/04/2020,16.305418,362345240,7569.936035,32941541447,1.00468,44807056872,195.515305,18260969748
26/04/2020,16.383768,400076436,7679.867188,33070154491,1.000312,46243541830,197.317535,18335367012
27/04/2020,16.463215,389838383,7795.601074,36162144725,1.004091,50062655667,197.224716,18670194595
28/04/2020,16.444286,361059754,7807.058594,33187959921,1.007822,45898873538,198.41539,18217507467
29/04/2020,17.493774,463165164,8801.038086,60201052203,1.008123,79272305845,216.968231,26397548759
30/04/2020,17.033976,498015944,8658.553711,66964629541,1.005112,89936833210,207.602051,28089191904
01/05/2020,17.564993,453439052,8864.766602,44068389997,1.008137,56216767268,214.219101,20816320834
02/05/2020,17.584904,393955300,8988.59668,40134388683,1.003478,49997806582,215.325378,18260876092
03/05/2020,17.126299,381109061,8897.46875,47101785174,1.003508,58963072938,210.933151,20469034664
04/05/2020,17.100756,390548947,8912.654297,45718796276,1.006109,60315142637,208.174011,22602446422
05/05/2020,16.919775,358987881,9003.070313,43148462663,1.000856,53776437547,206.774399,19004689099
06/05/2020,16.657045,364717662,9268.761719,49371886931,1.017931,59321368204,204.055786,20343543799
07/05/2020,17.013199,414976837,9951.518555,61112700562,1.002895,72554504815,212.289413,23594744655
08/05/2020,17.241476,382131707,9842.666016,51780748042,1.003764,63400633378,212.991577,20445139356
09/05/2020,16.935961,365221789,9593.896484,46566121841,1.004818,57870685210,211.600128,18950547549
10/05/2020,15.295669,436166815,8756.430664,63325279337,1.001055,79545041693,188.599564,25211575193
11/05/2020,15.097545,404659513,8601.795898,57119858802,0.998364,68664007367,185.912842,20054601647
12/05/2020,15.741054,394508013,8804.477539,42142717533,1.000735,49750084616,189.3125,15899726284
13/05/2020,16.138878,359517914,9269.987305,45558144023,1.000232,53063776325,199.193283,17054662289
14/05/2020,16.3578,388231861,9733.72168,56426907637,0.99886,64544825214,202.949097,20150524861
15/05/2020,15.754374,340889408,9328.197266,48158802327,1.003972,53148365727,195.622665,16602342092
16/05/2020,16.051781,339913391,9377.013672,36164766408,1.000194,42259786355,200.677124,15379081645
17/05/2020,16.314646,329675187,9670.739258,40084250663,1.00159,45525203695,207.158691,15470397303
18/05/2020,16.636265,337613743,9726.575195,41827139896,1.001351,50496315260,214.525055,17411566928
19/05/2020,17.154663,351679092,9729.038086,39254288955,0.996019,46955432504,213.451111,14346192779
20/05/2020,16.888025,305581860,9522.981445,36546239703,0.998948,44447276085,210.096741,12730175511
21/05/2020,16.122381,283593221,9081.761719,39326160532,1.002001,47340041421,199.883606,13308321229
22/05/2020,16.639593,308017283,9182.577148,29810773699,1.002287,37971264880,207.169189,12041592114
23/05/2020,16.588194,281071630,9209.287109,27727866812,1.005538,33726005349,208.694397,10665476768
24/05/2020,16.083439,250849075,8790.368164,32518803300,1.001089,38944229194,202.370346,11833299572
25/05/2020,16.400908,295250983,8906.93457,31288157264,1.003199,35985513624,205.319748,10415044124
26/05/2020,16.212547,264787793,8835.052734,29584186947,0.998008,32858110128,201.902313,10159741290
27/05/2020,16.493284,289787288,9181.017578,32740536902,1.004554,35192290092,208.863434,10631034756
28/05/2020,17.05934,307231707,9525.750977,34367073114,1.001153,38116870951,219.840424,12212469604
29/05/2020,17.04163,302410995,9439.124023,32896642044,1.003355,36706734857,220.675125,12265816557
30/05/2020,17.743418,330991078,9700.414063,32722975141,1.000403,40377918880,242.345596,15027397867
31/05/2020,17.040472,306613468,9461.058594,27773290299,0.998033,35009124470,230.975708,12234904813
01/06/2020,17.914942,343444957,10167.26856,35198901068,1.001121,39619617695,246.99176,13951727936
02/06/2020,17.239304,285916007,9529.803711,39137252109,0.997524,45585907575,237.219055,13782107567
03/06/2020,17.545404,278598569,9656.717773,25007459262,1.000006,30557149519,244.179321,9861760817
04/06/2020,17.565874,251564500,9800.636719,25921805072,1.002509,31617065491,244.426392,10170414304
05/06/2020,17.688786,264892611,9665.533203,23509628646,1.003026,29614424319,241.221985,9293963914
06/06/2020,17.535934,247410758,9653.679688,20438419222,0.999303,23548822467,241.93132,8114873845
07/06/2020,17.447035,229571456,9758.852539,25015250846,1.003014,29418233806,245.167252,9544883157
08/06/2020,17.39303,201873195,9771.489258,21486346312,1.002137,23773499797,246.309906,8076783299
09/06/2020,17.435377,203076335,9795.700195,23717842783,1.003469,25504409744,244.911453,8446545788
10/06/2020,17.410467,218805704,9870.094727,25706567601,1.001436,26529161098,247.444946,8792990206
11/06/2020,16.308926,214293278,9321.78125,30247143440,1.000601,39277703093,231.702667,12356528860
12/06/2020,16.66914,220884223,9480.84375,22610564515,1.003115,28748565604,237.49321,8868955009
13/06/2020,16.823734,217773557,9475.277344,17564322315,1.002078,21716523327,238.908844,7141624980
14/06/2020,16.656242,197988813,9386.788086,18991732746,1.005447,21206505066,234.1147,7439385176
15/06/2020,16.384802,205913863,9450.702148,26699704768,1.002178,33118696637,229.928909,10536099884
16/06/2020,16.421957,197512179,9538.024414,21565537209,1.000333,25217650481,234.416168,7965648016
17/06/2020,16.402542,190623459,9480.254883,20177709879,1.000372,24323246034,233.028275,7701391592
18/06/2020,16.20859,176409002,9411.84082,17770083003,1.002018,21264596740,232.101166,6713800872
19/06/2020,15.907086,160670035,9288.018555,19632223107,0.993829,23397934727,227.13829,6946372590
20/06/2020,16.04756,158722069,9332.34082,17130541557,0.998884,20222952960,229.274261,6252830566
21/06/2020,16.001226,151504787,9303.629883,15324301169,1.001363,18590123868,228.989822,5600408178
22/06/2020,16.475288,181943736,9648.717773,21104009514,0.997925,25901068733,242.533188,9079586552
23/06/2020,16.422567,165960947,9629.658203,17006433272,1.003038,21481732223,244.142151,6624530348
24/06/2020,16.026758,168239834,9313.610352,18961716076,1.000303,25367004473,235.772461,8815030025
25/06/2020,15.922709,143049947,9264.813477,18616048626,1.000102,21617089198,232.944489,7010426122
26/06/2020,15.749224,136599245,9162.917969,18341465837,0.998956,22595324560,229.668045,7187490226
27/06/2020,15.185254,152435707,9045.390625,17273093144,1.004031,22069989504,222.959793,6918380955
28/06/2020,15.420089,159817886,9143.582031,14560870760,1.002515,18015458533,225.347168,6205925718
29/06/2020,15.505232,167963469,9190.854492,16460547078,1.001984,20201360245,228.19487,6726164653
30/06/2020,15.413582,151582461,9137.993164,15735797744,0.999904,18926019120,226.315002,6094093001
01/07/2020,15.82946,159837869,9228.325195,15971550355,1.001561,20410901924,231.113419,6463737443
02/07/2020,15.53849,151839908,9123.410156,16338916796,1.015718,21713824216,229.392197,6212210566
03/07/2020,15.291962,138591561,9087.303711,13078970999,0.999521,17207532375,225.38707,5109032700
04/07/2020,15.552981,146316736,9132.488281,12290528515,1.001078,16834529314,229.074112,5228310135
05/07/2020,15.480226,138494209,9073.942383,12903406143,0.998899,18453609716,227.664597,5292172429
06/07/2020,16.29677,172232440,9375.474609,17889263252,1.000236,28513816011,241.510223,8782917553
07/07/2020,16.770226,196296818,9252.277344,13839652595,0.999207,20262759503,239.075531,6441497597
08/07/2020,17.227657,212383912,9428.333008,19702359883,0.99986,28520237097,246.670013,9892586411
09/07/2020,16.884869,179705380,9277.967773,18000702524,1.003075,24559681375,243.015961,8429099199
10/07/2020,17.261251,174222029,9278.807617,16860035605,0.999986,19416307998,240.984985,7281370522
11/07/2020,17.622179,186743534,9240.34668,13249910444,1.001052,16806691103,239.458176,5643067316
12/07/2020,18.236546,224015851,9276.5,14452361907,0.998634,18560508406,242.131699,6596394718
13/07/2020,18.409563,261690866,9243.614258,17519821266,0.999552,23293356124,239.604584,7787751468
14/07/2020,18.082909,203397123,9243.213867,18085038362,0.999046,21927614040,240.211487,7357458555
15/07/2020,17.591215,169152686,9192.836914,15844731575,0.999444,19801020732,238.423523,6189328448
16/07/2020,17.143843,191191483,9132.227539,15713967523,0.99998,20174060342,233.640884,5832057567
17/07/2020,17.084974,153498441,9151.392578,13944570749,0.999616,16824229378,232.773087,5859850529
18/07/2020,17.126711,149402466,9159.040039,12252601475,0.998795,15430964635,235.48381,5397402117
19/07/2020,17.955778,213342724,9185.817383,12939002784,0.998352,16068695380,238.487518,6251377305
20/07/2020,17.484709,203143854,9164.231445,13755604146,1.000602,16920167824,236.153168,5600686192
21/07/2020,17.715408,187854335,9374.887695,18069581956,0.998894,22047241258,245.016724,6806696015
22/07/2020,18.091908,191909868,9525.363281,16532254884,1.000877,21007802308,262.190643,7702077383
23/07/2020,18.673296,220207323,9581.072266,18146399002,0.998186,24897129948,274.689056,10281309262
24/07/2020,19.152901,248008823,9536.892578,16552768325,0.998993,22338273101,279.215424,9466060358
25/07/2020,19.776423,257057785,9677.113281,16610070933,0.998062,25077707687,304.056763,10785021813
26/07/2020,19.521025,248581857,9905.166992,20507998997,0.998871,28852807826,309.643616,12003973026
27/07/2020,19.620329,325386899,10990.87305,35359749590,1.001097,44309144839,321.514099,15644257058
28/07/2020,20.173548,284409544,10912.82324,28766551142,1.000854,37054214114,316.657257,12357108065
29/07/2020,19.89559,204440432,11100.46777,24617249715,1.00254,31945080196,318.190887,10878845706
30/07/2020,20.012735,200436410,11111.21387,22857247901,1.001863,30145197612,334.586639,11827689045
31/07/2020,20.668146,229781080,11323.4668,23160469766,1.000141,31216575237,345.554657,12030600492
01/08/2020,21.530432,264604008,11759.59277,26075670303,0.997013,36596724667,385.199707,14045259477
02/08/2020,20.944887,299350525,11053.61426,27410067336,0.997851,43620863810,370.671722,18909744275
03/08/2020,22.055012,265708949,11246.34863,20271713443,1.001414,29956228167,386.295166,12834648062
04/08/2020,22.282585,241931958,11205.89258,21250197042,1.000399,32423781475,389.875488,14086704221
05/08/2020,23.336218,344072749,11747.02246,24411254471,1.003089,33191883907,401.590576,12875466638
06/08/2020,22.707661,246554661,11779.77344,23400740340,1.000175,32564418808,394.961945,11304626458
07/08/2020,22.311546,326409994,11601.47266,23132312867,1.002846,35097319459,379.512848,12751687084
08/08/2020,22.878119,236392685,11754.0459,17572057837,1.000164,25836510740,393.987366,9342060531
09/08/2020,22.475536,216694610,11675.73926,17489608833,1.00317,26113895986,391.120453,9451065592
10/08/2020,22.613796,239664308,11878.11133,26114112569,1.001059,36347245628,395.887573,11685827893
11/08/2020,21.256945,310846749,11410.52539,27039782640,1.003691,39924390806,380.384064,12792218737
12/08/2020,21.75145,256078366,11584.93457,25064548486,1.013791,38419235281,391.02417,12408772745
13/08/2020,22.075544,299981376,11784.1377,27522199497,1.02021,45360887997,428.741791,18480303526
14/08/2020,23.069792,357386067,11768.87109,24237958589,1.001024,38417750789,437.397827,15064589987
15/08/2020,23.021751,269746412,11865.69824,23354924400,1.001032,38681122091,433.354919,12416067894
16/08/2020,23.497103,271264839,11892.80371,20583375490,1.001881,35603319606,433.786621,12168816874
17/08/2020,23.510103,264606385,12254.40234,28227687027,1.000111,43047212745,429.53125,13227089410
18/08/2020,23.067181,259152684,11991.2334,26043227672,1.00272,40873174066,423.669312,11978984079
19/08/2020,22.310396,224754805,11758.2832,24502851117,1.002408,40666046435,406.463776,13137391167
20/08/2020,23.092575,240389084,11878.37207,20175242945,1.000409,32746471325,416.439789,10043032427
21/08/2020,22.128994,245533836,11592.48926,23762425999,1.004549,41215985711,389.126343,11781796374
22/08/2020,22.23982,208053381,11681.8252,20224191306,1.000956,32892342495,395.835144,10131847985
23/08/2020,21.870842,181970641,11664.84766,18482062658,1.002345,29187550605,391.384491,8137303970
24/08/2020,22.605852,192633739,11774.5957,20681511755,1.001976,31794835157,408.144196,10328860398
25/08/2020,21.475367,234877041,11366.13477,26301509932,1.002365,42567672036,384.001038,12428442042
26/08/2020,22.277306,255812854,11488.36328,22466660958,1.001853,37126595563,386.466125,9967343483
27/08/2020,23.080753,296206828,11323.39746,23240415076,1.002206,38341362890,382.632629,10457777652
28/08/2020,23.133812,260086579,11542.5,19807127588,1.002036,31740187752,395.874664,9120674421
29/08/2020,23.011272,213897145,11506.86523,17485597759,1.002824,31070541135,399.921478,8777703481
30/08/2020,23.644915,228141192,11711.50586,19760127945,1.001173,36153398644,428.395721,11211948040
31/08/2020,23.19305,215511200,11680.82031,22285928250,1.003191,37949635827,435.079742,12774741797
01/09/2020,24.822096,450200844,11970.47852,27311555343,1.003957,49809584105,477.05191,18862763756
02/09/2020,24.690363,577817197,11414.03418,28037405299,1.001828,52855722597,440.040497,19691854014
03/09/2020,20.619886,574956638,10245.29688,31927261555,1.005495,57562780194,385.671936,19622845896
04/09/2020,21.056107,489923568,10511.81348,29965130374,1.003686,55525478963,388.24115,16747106257
05/09/2020,19.478767,399969033,10169.56738,44916565292,1.000151,78154159842,335.260071,29880047640
06/09/2020,23.190662,740680573,10280.35156,37071460174,1.002838,66315625008,353.362274,27643678917
07/09/2020,22.393307,555588378,10369.56348,33703098409,1.000537,59139010478,352.673492,21763614732
08/09/2020,23.190248,555422363,10131.5166,33430927462,1.001025,56334310286,337.602112,17991403432
09/09/2020,24.530291,456284484,10242.34766,24128292755,1.002102,42234198845,351.110016,14547933520
10/09/2020,24.559889,456365135,10363.13867,54406443211,1.001457,52111960702,368.101898,31421134556
11/09/2020,25.451414,420689466,10400.91504,45201121775,1.001517,46009434500,374.695587,27296269329
12/09/2020,28.529848,688007352,10442.1709,36750077324,1.001307,43506381696,387.183105,13295405814
13/09/2020,31.05863,1144638251,10323.75586,36506852789,0.999213,46330693824,365.570007,15005899191
14/09/2020,31.178642,1009392260,10680.83789,35453581940,1.001289,49936255991,377.26886,17536695361
15/09/2020,27.202391,861821910,10796.95117,32509451925,1.002487,49718173930,364.839203,16140584321
16/09/2020,27.964594,664539530,10974.90527,30769986455,1.003444,50682289026,365.812286,16107612177
17/09/2020,26.99313,512578971,10948.99023,38151810523,1.001878,51695424541,389.019226,19899531080
18/09/2020,27.399481,482149967,10944.58594,26341903912,0.999502,47248825663,384.364532,14108357740
19/09/2020,27.251112,331216806,11094.34668,22764204008,1.002017,37361830219,385.544373,11049507684
20/09/2020,26.392134,343197520,10938.27148,24699523788,1.002654,39841903146,371.052826,12292195784
21/09/2020,23.267879,462503299,10462.25977,28884999244,1.003263,51961935426,341.786072,17398267133
22/09/2020,24.10074,340023558,10538.45996,23621787804,1.001444,38413876677,344.503174,12732578043
23/09/2020,22.856977,446713264,10246.18652,23788661867,1.000923,43424219416,321.116302,12899346599
24/09/2020,24.613825,475917196,10760.06641,47144380902,1.001268,45065266037,349.355591,15714304470
25/09/2020,24.663387,442583904,10692.7168,39348590957,1.001468,41889632698,352.183258,14381086966
26/09/2020,26.221182,490827676,10750.72363,46852525493,1.001832,37079804018,355.488098,13049148579
27/09/2020,26.199217,435755666,10775.26953,53745972818,1.001486,36832675909,357.438507,13598126926
28/09/2020,26.979607,530311672,10709.65234,47762394731,1.001121,42448311096,355.159424,14258455166
29/09/2020,28.842979,612454595,10844.64063,46582396602,1.000854,37215776820,359.757385,11600013236
30/09/2020,29.290876,566560144,10784.49121,44171073700,1.001364,36326500299,359.937866,11818610610
01/10/2020,27.431973,630087805,10619.45215,40023134100,1.000699,44191606929,353.205902,14679481911
02/10/2020,27.285681,638940976,10575.97461,48661453918,1.001049,43341045659,346.238922,14215390463
03/10/2020,28.202311,495908650,10549.3291,44660271563,1.001108,29434211991,346.522095,10060167889
04/10/2020,28.943853,514574736,10669.58301,71251776995,1.001359,30365398041,352.57901,10696959020
05/10/2020,28.659103,425642119,10793.33984,47537578009,1.000866,33618477224,353.956787,11809507622
06/10/2020,27.714527,505088690,10604.40625,42623695307,1.000448,43474684779,340.815857,12830796112
07/10/2020,27.704836,394557518,10668.96875,37799458436,1.000707,34832780084,341.808655,11929918060
08/10/2020,27.705311,431553686,10915.68555,63314794397,1.001252,40437506638,350.766144,13461017711
09/10/2020,28.44503,465984452,11064.45801,22799117613,1.00118,40570731731,365.590485,13043501763
10/10/2020,28.312487,426434526,11296.36133,22877978588,1.000884,41298643279,370.96759,13618484324
11/10/2020,28.55558,408482939,11384.18164,19968627060,1.000734,36190854082,375.142059,12584512533
12/10/2020,30.714682,718406691,11555.36328,26163972642,1.001302,45422749776,387.731262,15867455424
13/10/2020,30.706745,600050050,11425.89941,24241420251,1.001111,41852256541,381.190765,14226744838
14/10/2020,30.912119,460297911,11429.50684,24103426719,1.001007,42676684541,379.484039,13918846567
15/10/2020,31.295864,504135680,11495.34961,24487233058,1.000796,40681227712,377.441833,14964182545
16/10/2020,29.9949,546849696,11322.12305,25635480772,1.001047,42355198410,366.229004,14670784817
17/10/2020,30.248236,377026508,11358.10156,19130430174,1.000697,31063236700,368.855927,10951115359
18/10/2020,30.659523,440840685,11483.35938,18283314340,1.000784,29893695719,378.213684,11047103109
19/10/2020,29.925068,385913101,11742.03711,23860769928,1.000853,35567986142,379.935608,12811242092
20/10/2020,28.803444,493774162,11916.33496,30915821592,1.000985,43872844120,369.136902,13741586582
21/10/2020,29.772354,510855830,12823.68945,43414712626,1.001834,60904084735,392.189972,20241324322
22/10/2020,30.658192,530907796,12965.8916,34729759598,1.001091,51457694149,413.77298,15772846485
23/10/2020,30.633961,514504830,12931.53906,28974975003,1.000657,45364336403,409.766693,14256222052
24/10/2020,30.588821,407454460,13108.0625,24542317940,1.000909,38024192721,412.457611,12201739194
25/10/2020,30.10754,391997739,13031.17383,24406920575,1.000721,37992408340,406.217773,10890207469
26/10/2020,31.15456,624224136,13075.24805,29461458313,1.000958,53856600950,393.888306,15155684229
27/10/2020,31.638721,715978374,13654.21875,33749878156,1.000223,50594554703,403.99704,13940434102
28/10/2020,30.363506,477279858,13271.28516,35867318895,1.00034,54295663450,388.650757,15276441134
29/10/2020,29.842478,426303252,13437.88281,56499499598,1.000349,45899362605,386.730103,12920477749
30/10/2020,28.508411,531974962,13546.52246,30581485201,1.000904,48310061722,382.819977,13688056970
31/10/2020,28.431215,360596998,13780.99512,30306464719,1.0002,42514424089,386.590332,11276963426
01/11/2020,28.461565,338657898,13737.10938,24453857900,1.000379,34361640768,396.358185,10475146018
02/11/2020,27.88393,390864652,13550.48926,30771455468,1.000523,47077503200,383.156738,13997574252
03/11/2020,26.85705,457901613,13950.30078,29869951617,1.000552,45019168827,387.602173,12588494762
04/11/2020,26.931515,383972480,14133.70703,35116364962,1.001079,51351488942,402.141998,15126077675
05/11/2020,27.675859,299236756,15579.84863,40856321439,1.00042,50361326125,414.067352,15440711038
06/11/2020,29.018,343104562,15565.88086,39837841971,1.000296,52898738178,454.719299,16738305610
07/11/2020,27.738094,362934993,14833.75391,35024953706,1.001576,56226369647,435.713135,18873289788
08/11/2020,28.305117,321186882,15479.56738,26632075029,1.000846,36518314883,453.554779,11292383601
09/11/2020,28.018021,335957338,15332.31543,34149115566,1.000653,46110330836,444.163055,13704320630
10/11/2020,28.193342,310738349,15290.90234,25574938143,1.001127,38577912936,449.679626,12090381666
11/11/2020,27.956179,279645463,15701.33984,29772374934,1.000985,42668662479,462.960541,14075403511
12/11/2020,27.614807,266092376,16276.34375,34175758344,1.000509,43616955783,461.00528,12877327234
13/11/2020,28.182173,292737428,16317.80859,31599492172,1.000345,43464032776,474.626434,13191505725
14/11/2020,27.936201,254114574,16068.13867,27481710135,1.000288,37625148237,460.149841,10312037942
15/11/2020,27.621031,254946427,15955.58789,23653867583,1.000647,34845215193,447.559082,10308617165
16/11/2020,28.06411,275039274,16716.11133,31526766675,1.000412,43959721427,459.940308,11441239444
17/11/2020,28.530581,320321793,17645.40625,39006849170,1.00084,55094987084,480.360077,14593057877
18/11/2020,28.076162,327690836,17804.00586,49064800278,1.000399,68784549701,479.48407,17880199224
19/11/2020,28.094105,282317319,17817.08984,36985055355,1.000781,53334422091,471.630432,12473929218
20/11/2020,28.891996,321436881,18621.31445,36992873940,1.000427,58285960281,509.744568,18629943296
21/11/2020,30.391291,419204706,18642.23242,39650210707,0.998874,77062206041,549.486633,20757099184
22/11/2020,29.925072,426289161,18370.00195,41280434226,0.999203,80187383235,558.068115,21967049601
23/11/2020,30.965368,433686948,18364.12109,42741112308,1.000092,85808045491,608.454041,27272302872
24/11/2020,33.80315,840230024,19107.46484,51469565009,0.999808,99911012514,603.897766,23281758100
25/11/2020,31.34296,599500600,18732.12109,43710357371,1.000053,86889311262,570.686646,20088492893
26/11/2020,28.204916,659590250,17150.62305,61396835737,1.002035,1.15E+11,518.801147,31104004592
27/11/2020,28.475187,361093513,17108.40234,38886494645,1.0012,71012323469,517.493713,16831105703
28/11/2020,29.143911,338275296,17717.41406,32601040734,1.001001,59622219575,538.229797,14770243833
29/11/2020,30.117603,347773041,18177.48438,31133957704,1.00089,56283936388,575.758057,15017517758
30/11/2020,31.392786,389608481,19625.83594,47728480399,1.000377,78422057481,614.842529,20276867833
01/12/2020,30.108303,467818960,18802.99805,49633658712,1.001323,91231924619,587.324158,27178964465
02/12/2020,30.297361,371441750,19201.0918,37387697139,1.000671,65320503081,598.352356,16883292129
03/12/2020,30.70443,324897560,19445.39844,31930317405,1.00084,53438971741,616.70874,16146190946
04/12/2020,29.072208,362626786,18699.76563,33872388058,1.000237,57391362137,569.354187,16337589997
05/12/2020,29.729488,307895991,19154.23047,27242455064,1.000545,46459783524,596.595459,13498010566
06/12/2020,29.540804,249993855,19345.12109,25293775714,1.001203,41702527218,601.908997,11290893016
07/12/2020,29.378136,238972454,19191.63086,26896357742,1.000571,41553114205,591.843384,10720480962
08/12/2020,27.636307,323672206,18321.14453,31692288756,0.999706,51018510966,554.827759,14398919320
09/12/2020,28.129305,323390504,18553.91602,34420373071,1.000384,58645762362,573.479126,15855915840
10/12/2020,27.69619,263890750,18264.99219,25547132265,1.000253,42906892986,559.678528,11672582040
11/12/2020,27.361004,278060132,18058.9043,27919640985,1.000458,46855379778,545.797363,11098819124
12/12/2020,28.164452,238973887,18803.65625,21752580802,1.000464,37175152958,568.567322,8534557897
13/12/2020,29.101692,265728020,19142.38281,25450468637,0.999952,39919658599,589.663208,9070377862
14/12/2020,30.029577,335453986,19246.64453,22473997681,0.999932,34855969067,586.011169,8125837102
15/12/2020,29.547283,294288115,19417.07617,26741982541,1.000917,41060539775,589.355591,9326645840
16/12/2020,30.490194,347039607,21310.59766,44409011479,0.999979,65892006749,636.181824,15817248373
17/12/2020,30.184134,479985920,22805.16211,71378606374,0.999838,1.07E+11,642.868958,25479532147
18/12/2020,30.93836,359055461,23137.96094,40387896275,1.000868,68567341447,654.811951,15756303983
19/12/2020,33.296356,534843839,23869.83203,38487546580,1.000499,59773866553,659.297913,12830893778
20/12/2020,34.160297,583559932,23477.29492,37844228422,0.999643,62633975828,638.290833,13375855442
21/12/2020,32.269527,583000547,22803.08203,45852713981,0.999827,70204823309,609.817871,14419493621
22/12/2020,33.482948,563925549,23783.0293,44171632681,0.999641,72277839948,634.854187,14745890080
23/12/2020,31.097898,582613805,23241.3457,51146161904,0.999426,85019037325,583.7146,15261413038
24/12/2020,32.500591,488263504,23735.94922,41080759713,0.999931,70696999694,611.607178,14317413703
25/12/2020,33.164974,421026462,24664.79102,42068395846,1.000168,69379207764,626.410706,13520927700
26/12/2020,33.477139,434464851,26437.03711,48332647295,0.998481,70249332948,635.835815,14761125202
27/12/2020,33.511848,567285548,26272.29492,66479895605,0.998854,95264858228,682.642334,26093552821
28/12/2020,35.844559,611476292,27084.80859,49056742893,0.998603,76757036205,730.397339,24222565862
29/12/2020,38.952831,938849532,27362.4375,45265946774,0.99859,76792619209,731.520142,18710683199
30/12/2020,38.136299,501223201,28840.95313,51287442704,1.000275,72666964921,751.618958,17294574210
31/12/2020,37.376034,404140896,29001.7207,46754964848,1.000598,61468463255,737.803406,13926846861
01/01/2021,37.90501,459165743,29374.15234,40730301359,1.001916,60509986287,730.367554,13652004358
02/01/2021,38.241592,521965394,32127.26758,67865420765,1.0006,87333964442,774.534973,19740771179
03/01/2021,41.148979,758008613,32782.02344,78665235202,1.000514,1.20E+11,975.50769,45200463368
04/01/2021,40.926353,807877171,31971.91406,81163475344,1.000128,1.26E+11,1040.233032,56945985763
05/01/2021,41.7346,644270927,33992.42969,67547324782,1.002202,1.02E+11,1100.006104,41535932781
06/01/2021,42.165955,641021601,36824.36328,75289433811,1.001528,1.16E+11,1207.112183,44699914188
07/01/2021,43.44949,829964770,39371.04297,84762141031,1.0004,1.29E+11,1225.678101,40468027280
08/01/2021,42.395317,650561500,40797.60938,88107519480,1.000045,1.32E+11,1224.197144,44334826666
09/01/2021,43.932854,590039660,40254.54688,61984162837,1.002947,1.03E+11,1281.077271,33233105361
10/01/2021,42.448475,701488832,38356.44141,79980747690,1.000223,1.35E+11,1262.246704,40616938053
11/01/2021,38.371361,890728694,35566.65625,1.23E+11,1.000587,1.81E+11,1090.145386,60733630300
12/01/2021,38.11161,567249584,33922.96094,74773277909,1.000414,1.18E+11,1043.43457,37494601692
13/01/2021,40.135933,542384725,37316.35938,69364315979,1.000017,98217076295,1130.73938,30109792795
14/01/2021,41.793682,534108764,39187.32813,63615990033,0.998964,97567813514,1218.453003,33410915929
15/01/2021,40.91898,562019413,36825.36719,67760757881,0.999845,1.12E+11,1171.834595,35972039310
16/01/2021,43.171825,604218252,36178.14063,57706187875,1.000195,1.02E+11,1233.537598,32319240157
17/01/2021,45.684612,664875513,35791.27734,52359854336,1.000414,91132972168,1230.172241,29258032819
18/01/2021,45.353172,586905636,36630.07422,49511702429,1.000804,81024209658,1257.279541,25817455560
19/01/2021,42.785534,750638729,36069.80469,57244195486,1.000436,1.04E+11,1377.295898,47195935190
20/01/2021,42.606899,684094133,35547.75,66834573161,1.000686,1.16E+11,1382.274048,46784030909
21/01/2021,38.64584,621983627,30825.69922,75643067688,0.999696,1.26E+11,1121.570923,45932464754
22/01/2021,40.857571,561072899,33005.76172,77207272511,1.00135,1.22E+11,1236.512207,43918338506
23/01/2021,40.815479,468609053,32067.64258,48354737975,1.000555,80722167203,1230.990601,27253895441
24/01/2021,41.881607,450486066,32289.37891,48643830599,1.001417,84413124756,1391.609375,36418163554
25/01/2021,41.623703,507172505,32366.39258,59897054838,0.999971,1.01E+11,1324.414795,43565777745
26/01/2021,41.694736,546536514,32569.84961,60255421470,1.001081,1.02E+11,1357.058105,41572917750
27/01/2021,40.994877,519618043,30432.54688,62576762015,1.001764,1.06E+11,1253.187134,39394416990
28/01/2021,42.529106,533847527,33466.09766,76517157706,1.001543,1.04E+11,1332.492188,34637234789
29/01/2021,42.852348,651771603,34316.38672,1.18E+11,1.000486,1.84E+11,1382.522827,53611955259
30/01/2021,44.772278,533768579,34269.52344,65141828798,1.001243,1.16E+11,1376.115479,30616574234
31/01/2021,44.275993,512545443,33114.35938,52754542671,1.000808,1.01E+11,1314.986206,25198853581
01/02/2021,51.607697,1256933735,33537.17578,61400400660,1.000645,1.18E+11,1369.040527,29210670920
02/02/2021,51.056404,1006694242,35510.28906,63088585433,1.001427,1.12E+11,1515.193726,45437142801
